accident_id,city,state,latitude,longitude,date,time,hour,day_of_week,is_weekend,road_type,lanes,traffic_signal,weather,visibility,temperature,traffic_density,cause,accident_severity,vehicles_involved,casualties,is_peak_hour,festival,risk_score
9763,Bangalore,Karnataka,12.978919,77.55365,2023-04-03,1:00,1,Monday,0,urban,1,1,clear,high,22,low,weather,minor,5,0,0,None,0.1
9769,Bangalore,Karnataka,12.965472,77.58546,2023-11-28,6:00,6,Tuesday,0,urban,2,0,clear,high,36,high,weather,minor,2,1,0,None,0.3
9778,Bangalore,Karnataka,13.192109,77.733344,2022-09-05,12:00,12,Monday,0,highway,3,0,clear,high,37,high,weather,minor,1,0,0,None,0.3
9780,Bangalore,Karnataka,12.884795,77.709553,2025-01-28,20:00,20,Tuesday,0,highway,5,0,fog,low,38,low,overspeeding,major,3,3,0,None,0.45
9787,Bangalore,Karnataka,13.045248,77.585431,2022-05-13,1:00,1,Friday,0,highway,1,0,clear,high,19,low,drunk driving,major,2,2,0,None,0.1
9788,Bangalore,Karnataka,12.858691,77.688866,2023-07-31,0:00,0,Monday,0,urban,3,1,rain,medium,35,low,poor road,minor,3,3,0,None,0.25
9794,Bangalore,Karnataka,12.976083,77.738458,2024-04-12,14:00,14,Friday,0,highway,2,1,rain,low,30,low,distraction,minor,3,2,0,None,0.45
9796,Bangalore,Karnataka,13.179428,77.438302,2023-09-27,8:00,8,Wednesday,0,highway,1,1,fog,low,20,high,weather,minor,3,2,1,None,0.8
9799,Bangalore,Karnataka,12.824089,77.403607,2022-09-19,0:00,0,Monday,0,rural,5,0,fog,low,33,low,poor road,minor,4,1,0,None,0.45
9814,Bangalore,Karnataka,12.858802,77.492788,2022-07-29,19:00,19,Friday,0,urban,5,1,fog,low,19,high,poor road,minor,4,4,1,None,0.8
9819,Bangalore,Karnataka,13.019709,77.635747,2024-04-25,5:00,5,Thursday,0,highway,6,1,rain,low,26,high,poor road,minor,5,0,0,None,0.65
9827,Bangalore,Karnataka,12.884915,77.466665,2024-06-02,8:00,8,Sunday,1,urban,3,1,fog,low,26,high,drunk driving,major,2,2,1,None,0.8
9833,Bangalore,Karnataka,12.965994,77.439383,2022-09-03,14:00,14,Saturday,1,highway,4,0,clear,high,19,low,drunk driving,minor,5,0,0,None,0.1
9834,Bangalore,Karnataka,12.820787,77.531822,2023-11-26,2:00,2,Sunday,1,urban,6,0,fog,low,25,low,distraction,minor,5,0,0,None,0.45
9847,Bangalore,Karnataka,12.953475,77.626975,2024-07-13,5:00,5,Saturday,1,urban,5,0,clear,high,24,medium,distraction,major,3,0,0,None,0.1
9848,Bangalore,Karnataka,12.820525,77.573402,2023-05-23,20:00,20,Tuesday,0,highway,5,1,fog,low,35,low,weather,minor,5,3,0,None,0.45
9850,Bangalore,Karnataka,12.958016,77.478784,2023-10-29,18:00,18,Sunday,1,urban,6,0,rain,medium,26,medium,drunk driving,major,1,1,1,None,0.4
9858,Bangalore,Karnataka,12.898924,77.509896,2023-11-13,17:00,17,Monday,0,urban,6,0,clear,high,30,low,weather,minor,3,1,1,None,0.25
9868,Bangalore,Karnataka,12.909522,77.692355,2022-10-13,3:00,3,Thursday,0,highway,1,1,rain,low,19,medium,poor road,major,5,3,0,None,0.45
9873,Bangalore,Karnataka,13.10237,77.428008,2022-03-09,0:00,0,Wednesday,0,highway,1,0,clear,high,38,low,distraction,minor,3,1,0,None,0.1
9876,Bangalore,Karnataka,12.845496,77.403729,2022-05-19,2:00,2,Thursday,0,urban,4,0,rain,low,22,low,poor road,minor,3,1,0,None,0.45
9880,Bangalore,Karnataka,13.193739,77.525547,2024-12-14,13:00,13,Saturday,1,urban,6,0,fog,low,22,low,weather,major,3,3,0,None,0.45
9888,Bangalore,Karnataka,12.812688,77.56167,2025-04-05,16:00,16,Saturday,1,highway,3,0,clear,high,31,low,weather,minor,2,1,0,None,0.1
9909,Bangalore,Karnataka,13.161987,77.474968,2022-09-30,22:00,22,Friday,0,rural,3,0,fog,low,36,low,distraction,minor,3,1,0,None,0.45
9912,Bangalore,Karnataka,12.95131,77.697858,2022-08-11,17:00,17,Thursday,0,rural,6,0,rain,medium,29,high,poor road,minor,5,3,1,None,0.6
9927,Bangalore,Karnataka,12.937465,77.416687,2022-09-14,5:00,5,Wednesday,0,urban,5,1,fog,low,36,low,drunk driving,major,5,2,0,None,0.45
9941,Bangalore,Karnataka,12.972255,77.69739,2023-09-12,5:00,5,Tuesday,0,urban,5,1,fog,low,35,high,overspeeding,minor,2,1,0,None,0.65
9948,Bangalore,Karnataka,13.07382,77.77058,2023-05-31,22:00,22,Wednesday,0,rural,1,1,fog,low,20,high,drunk driving,minor,3,1,0,None,0.65
9957,Bangalore,Karnataka,13.17891,77.698694,2023-07-03,23:00,23,Monday,0,highway,2,0,fog,low,37,low,weather,minor,5,2,0,None,0.45
9969,Bangalore,Karnataka,12.935848,77.71635,2023-06-19,8:00,8,Monday,0,rural,4,0,rain,medium,30,high,drunk driving,major,3,2,1,None,0.6
9980,Bangalore,Karnataka,13.191314,77.418584,2025-01-11,10:00,10,Saturday,1,highway,5,0,rain,low,16,high,weather,minor,2,2,1,None,0.8
10015,Bangalore,Karnataka,12.987791,77.412663,2023-12-20,21:00,21,Wednesday,0,rural,6,1,clear,high,39,high,weather,minor,3,3,0,None,0.3
10020,Bangalore,Karnataka,13.150167,77.739023,2022-09-25,19:00,19,Sunday,1,urban,2,1,fog,low,33,high,distraction,minor,3,0,1,None,0.8
10022,Bangalore,Karnataka,12.909332,77.700998,2024-11-30,14:00,14,Saturday,1,highway,3,0,rain,medium,23,high,poor road,minor,5,3,0,None,0.45
10042,Bangalore,Karnataka,12.854883,77.772555,2024-05-26,8:00,8,Sunday,1,highway,3,1,clear,high,26,high,overspeeding,fatal,5,5,1,None,0.65
10048,Bangalore,Karnataka,13.073513,77.732751,2022-05-16,5:00,5,Monday,0,urban,3,1,rain,medium,21,medium,weather,minor,4,0,0,None,0.25
10062,Bangalore,Karnataka,13.03036,77.480618,2025-03-23,23:00,23,Sunday,1,highway,4,1,fog,low,32,high,poor road,fatal,2,2,0,None,0.85
10070,Bangalore,Karnataka,13.066582,77.658561,2023-11-15,0:00,0,Wednesday,0,highway,2,1,clear,high,33,low,distraction,fatal,3,3,0,None,0.3
10085,Bangalore,Karnataka,13.054098,77.538688,2023-07-23,5:00,5,Sunday,1,urban,5,1,fog,low,34,high,distraction,minor,3,0,0,None,0.65
10112,Bangalore,Karnataka,12.953836,77.642962,2024-09-07,5:00,5,Saturday,1,rural,4,0,clear,high,18,high,weather,minor,3,1,0,None,0.3
10120,Bangalore,Karnataka,12.830107,77.663696,2025-03-07,2:00,2,Friday,0,rural,2,0,clear,high,28,low,distraction,minor,2,0,0,None,0.1
10122,Bangalore,Karnataka,12.848268,77.574518,2022-10-18,14:00,14,Tuesday,0,rural,6,0,fog,low,34,low,overspeeding,minor,4,4,0,None,0.45
10130,Bangalore,Karnataka,13.051797,77.73607,2023-06-25,13:00,13,Sunday,1,rural,1,1,clear,high,33,low,overspeeding,minor,3,2,0,None,0.1
10133,Bangalore,Karnataka,13.090145,77.404761,2024-07-17,6:00,6,Wednesday,0,rural,6,1,fog,low,16,low,drunk driving,minor,5,2,0,None,0.45
10137,Bangalore,Karnataka,13.174899,77.446245,2022-07-26,11:00,11,Tuesday,0,rural,6,1,rain,low,39,medium,drunk driving,fatal,2,2,0,None,0.65
10142,Bangalore,Karnataka,12.928995,77.737258,2022-07-10,2:00,2,Sunday,1,highway,5,0,clear,high,28,low,drunk driving,minor,4,3,0,None,0.1
10144,Bangalore,Karnataka,12.813546,77.490398,2022-03-30,22:00,22,Wednesday,0,urban,2,1,clear,high,17,high,overspeeding,minor,5,0,0,None,0.3
10147,Bangalore,Karnataka,13.041933,77.433588,2022-01-02,20:00,20,Sunday,1,rural,5,0,clear,high,25,medium,overspeeding,major,4,1,0,None,0.1
10162,Bangalore,Karnataka,13.111555,77.533463,2023-02-17,9:00,9,Friday,0,urban,5,0,fog,low,33,high,distraction,major,1,1,1,None,0.8
10163,Bangalore,Karnataka,13.086309,77.443331,2024-06-26,6:00,6,Wednesday,0,rural,6,0,rain,medium,38,low,drunk driving,fatal,4,4,0,None,0.45
10167,Bangalore,Karnataka,12.925512,77.537836,2023-11-25,17:00,17,Saturday,1,urban,1,0,fog,low,37,medium,poor road,major,5,0,1,None,0.6
10172,Bangalore,Karnataka,13.094752,77.600082,2023-05-22,1:00,1,Monday,0,highway,5,0,rain,low,36,medium,overspeeding,minor,2,2,0,None,0.45
10188,Bangalore,Karnataka,12.840354,77.690818,2025-02-02,10:00,10,Sunday,1,rural,6,0,rain,low,26,high,poor road,minor,2,2,1,None,0.8
10198,Bangalore,Karnataka,13.043798,77.570611,2023-12-11,13:00,13,Monday,0,highway,6,0,rain,medium,26,low,poor road,minor,4,1,0,None,0.25
10205,Bangalore,Karnataka,12.994184,77.53308,2023-08-21,15:00,15,Monday,0,highway,2,1,fog,low,17,high,drunk driving,major,4,3,0,None,0.65
10207,Bangalore,Karnataka,12.935196,77.556473,2023-10-05,10:00,10,Thursday,0,highway,4,0,fog,low,30,high,drunk driving,major,5,5,1,None,0.8
10210,Bangalore,Karnataka,12.968729,77.655706,2023-11-01,4:00,4,Wednesday,0,rural,4,1,fog,low,39,low,weather,major,5,3,0,None,0.45
10211,Bangalore,Karnataka,13.070598,77.519801,2023-03-28,22:00,22,Tuesday,0,urban,6,0,clear,high,29,low,weather,minor,3,3,0,None,0.1
10212,Bangalore,Karnataka,13.183054,77.53588,2025-02-20,14:00,14,Thursday,0,highway,5,0,clear,high,37,high,overspeeding,major,2,1,0,None,0.3
10216,Bangalore,Karnataka,12.860761,77.684908,2022-09-06,0:00,0,Tuesday,0,highway,3,0,rain,medium,30,medium,poor road,fatal,1,1,0,None,0.45
10230,Bangalore,Karnataka,13.156882,77.576339,2024-07-06,2:00,2,Saturday,1,rural,2,0,rain,medium,18,medium,overspeeding,fatal,4,4,0,None,0.45
10235,Bangalore,Karnataka,12.815416,77.739001,2023-11-06,13:00,13,Monday,0,urban,3,0,clear,high,40,low,poor road,minor,1,1,0,None,0.1
10239,Bangalore,Karnataka,12.887308,77.708665,2023-04-16,0:00,0,Sunday,1,highway,1,0,fog,low,37,high,drunk driving,minor,4,2,0,None,0.65
10240,Bangalore,Karnataka,13.025779,77.602384,2025-03-06,6:00,6,Thursday,0,rural,3,1,clear,high,28,high,weather,minor,4,0,0,None,0.3
10248,Bangalore,Karnataka,12.918692,77.480661,2022-03-26,4:00,4,Saturday,1,rural,6,0,rain,low,39,low,distraction,fatal,3,3,0,None,0.65
10268,Bangalore,Karnataka,13.13184,77.543868,2024-06-24,2:00,2,Monday,0,urban,3,1,fog,low,20,low,distraction,minor,2,2,0,None,0.45
10273,Bangalore,Karnataka,12.872047,77.466811,2025-03-14,12:00,12,Friday,0,rural,5,0,clear,high,25,high,overspeeding,major,4,2,0,None,0.3
10278,Bangalore,Karnataka,13.05918,77.64531,2024-08-26,3:00,3,Monday,0,highway,6,1,clear,high,32,low,distraction,minor,1,1,0,None,0.1
10288,Bangalore,Karnataka,12.822518,77.650227,2024-12-19,5:00,5,Thursday,0,urban,5,1,clear,high,15,high,distraction,fatal,5,5,0,None,0.5
10296,Bangalore,Karnataka,13.078407,77.762747,2024-07-22,6:00,6,Monday,0,highway,4,0,clear,high,15,high,distraction,major,3,2,0,None,0.3
10305,Bangalore,Karnataka,13.062445,77.542231,2024-06-23,8:00,8,Sunday,1,urban,3,0,clear,high,28,high,distraction,minor,3,3,1,None,0.45
10312,Bangalore,Karnataka,13.014866,77.586902,2024-01-04,20:00,20,Thursday,0,rural,6,1,clear,high,19,high,distraction,minor,2,0,0,None,0.3
10315,Bangalore,Karnataka,12.995366,77.410859,2022-08-23,7:00,7,Tuesday,0,highway,1,1,rain,low,36,low,weather,minor,1,1,0,None,0.45
10320,Bangalore,Karnataka,12.837164,77.522144,2024-10-27,13:00,13,Sunday,1,rural,6,0,rain,low,22,high,distraction,minor,4,3,0,None,0.65
10334,Bangalore,Karnataka,12.919349,77.533723,2023-11-12,14:00,14,Sunday,1,rural,1,1,clear,high,16,low,weather,fatal,5,5,0,Diwali,0.4
10337,Bangalore,Karnataka,12.956841,77.649234,2023-04-11,9:00,9,Tuesday,0,highway,2,1,fog,low,34,medium,weather,fatal,2,2,1,None,0.8
10342,Bangalore,Karnataka,13.07939,77.670281,2023-04-09,9:00,9,Sunday,1,urban,1,0,clear,high,39,low,drunk driving,major,5,0,1,None,0.25
10345,Bangalore,Karnataka,13.150723,77.598547,2022-05-05,14:00,14,Thursday,0,highway,1,0,fog,low,38,low,overspeeding,major,4,1,0,None,0.45
10359,Bangalore,Karnataka,12.888461,77.489504,2022-06-28,10:00,10,Tuesday,0,urban,4,1,clear,high,29,low,drunk driving,fatal,2,2,1,None,0.45
10377,Bangalore,Karnataka,13.058115,77.451423,2024-04-22,6:00,6,Monday,0,rural,6,0,fog,low,29,low,poor road,minor,4,0,0,None,0.45
10406,Bangalore,Karnataka,12.909876,77.648643,2022-01-21,15:00,15,Friday,0,highway,1,1,clear,high,18,low,drunk driving,minor,3,2,0,None,0.1
10408,Bangalore,Karnataka,13.167237,77.421873,2024-04-07,2:00,2,Sunday,1,urban,5,1,rain,medium,30,low,drunk driving,fatal,2,2,0,None,0.45
10418,Bangalore,Karnataka,12.909628,77.765024,2023-08-25,1:00,1,Friday,0,rural,6,0,clear,high,26,low,weather,minor,5,0,0,None,0.1
10424,Bangalore,Karnataka,13.072632,77.697878,2024-04-17,21:00,21,Wednesday,0,urban,3,1,rain,low,35,medium,distraction,minor,4,1,0,None,0.45
10430,Bangalore,Karnataka,13.07431,77.667197,2024-11-02,0:00,0,Saturday,1,rural,3,0,fog,low,17,high,poor road,minor,4,4,0,None,0.65
10458,Bangalore,Karnataka,12.968249,77.447933,2023-04-26,1:00,1,Wednesday,0,urban,4,0,rain,low,30,high,distraction,major,1,0,0,None,0.65
10460,Bangalore,Karnataka,12.876662,77.45367,2024-01-02,16:00,16,Tuesday,0,rural,5,1,fog,low,36,low,poor road,minor,1,0,0,None,0.45
10465,Bangalore,Karnataka,12.956176,77.690721,2022-02-07,5:00,5,Monday,0,urban,3,1,fog,low,33,high,drunk driving,major,3,1,0,None,0.65
10477,Bangalore,Karnataka,12.852098,77.767224,2023-11-17,21:00,21,Friday,0,rural,4,0,fog,low,34,low,overspeeding,minor,4,1,0,None,0.45
10483,Bangalore,Karnataka,13.193635,77.514426,2023-10-02,4:00,4,Monday,0,urban,1,0,rain,medium,29,medium,drunk driving,minor,5,2,0,None,0.25
10490,Bangalore,Karnataka,13.096262,77.624241,2023-01-20,1:00,1,Friday,0,highway,2,0,clear,high,36,low,distraction,minor,1,0,0,None,0.1
10493,Bangalore,Karnataka,12.812492,77.644432,2023-09-04,20:00,20,Monday,0,highway,2,0,rain,low,32,low,drunk driving,fatal,3,3,0,None,0.65
10505,Bangalore,Karnataka,13.008114,77.725366,2022-08-30,1:00,1,Tuesday,0,urban,4,1,fog,low,30,low,poor road,major,1,1,0,None,0.45
10507,Bangalore,Karnataka,12.938157,77.547109,2023-11-04,11:00,11,Saturday,1,urban,6,0,rain,low,24,high,drunk driving,minor,3,0,0,None,0.65
10515,Bangalore,Karnataka,13.13781,77.598758,2022-01-18,10:00,10,Tuesday,0,highway,5,0,rain,low,36,high,overspeeding,minor,4,0,1,None,0.8
10519,Bangalore,Karnataka,13.078232,77.570996,2023-12-26,13:00,13,Tuesday,0,highway,2,1,rain,low,37,medium,drunk driving,minor,5,1,0,None,0.45
10529,Bangalore,Karnataka,13.16394,77.580945,2023-06-07,9:00,9,Wednesday,0,highway,2,1,clear,high,24,high,overspeeding,major,5,2,1,None,0.45
10547,Bangalore,Karnataka,13.030111,77.74674,2022-01-23,21:00,21,Sunday,1,rural,2,0,rain,medium,18,medium,distraction,fatal,2,2,0,None,0.45
10585,Bangalore,Karnataka,13.199728,77.609077,2022-02-05,16:00,16,Saturday,1,urban,5,0,rain,low,38,low,drunk driving,major,4,2,0,None,0.45
10588,Bangalore,Karnataka,12.95267,77.759124,2023-02-06,7:00,7,Monday,0,highway,1,1,fog,low,16,low,weather,minor,3,3,0,None,0.45
10589,Bangalore,Karnataka,12.920775,77.539949,2024-03-27,4:00,4,Wednesday,0,urban,6,1,fog,low,15,low,weather,fatal,5,5,0,None,0.65
10590,Bangalore,Karnataka,12.912323,77.602946,2024-03-10,12:00,12,Sunday,1,rural,4,0,rain,medium,37,medium,weather,fatal,2,2,0,None,0.45
10597,Bangalore,Karnataka,12.816385,77.517245,2024-09-24,21:00,21,Tuesday,0,rural,6,0,clear,high,31,medium,weather,minor,2,0,0,None,0.1
10606,Bangalore,Karnataka,13.050436,77.500405,2024-10-13,21:00,21,Sunday,1,urban,3,1,fog,low,32,medium,distraction,major,5,4,0,None,0.45
10616,Bangalore,Karnataka,13.153656,77.536116,2023-03-20,12:00,12,Monday,0,rural,4,1,fog,low,22,medium,distraction,minor,3,2,0,None,0.45
10624,Bangalore,Karnataka,12.84345,77.642175,2022-09-29,10:00,10,Thursday,0,urban,4,1,rain,low,32,medium,weather,minor,2,1,1,None,0.6
10625,Bangalore,Karnataka,13.078657,77.629778,2022-03-03,6:00,6,Thursday,0,urban,5,0,rain,medium,31,high,distraction,minor,5,3,0,None,0.45
10633,Bangalore,Karnataka,13.085531,77.561988,2024-01-10,15:00,15,Wednesday,0,highway,4,1,rain,medium,21,high,drunk driving,fatal,3,3,0,None,0.65
10635,Bangalore,Karnataka,13.15621,77.576598,2024-05-01,10:00,10,Wednesday,0,rural,6,0,fog,low,36,medium,drunk driving,fatal,2,2,1,None,0.8
10660,Bangalore,Karnataka,12.843217,77.5432,2025-02-04,16:00,16,Tuesday,0,rural,4,0,rain,medium,34,high,weather,fatal,5,5,0,None,0.65
10662,Bangalore,Karnataka,13.092382,77.441182,2023-06-14,15:00,15,Wednesday,0,rural,3,0,clear,high,23,high,weather,minor,5,4,0,None,0.3
10681,Bangalore,Karnataka,13.028695,77.447039,2023-09-24,2:00,2,Sunday,1,highway,1,0,rain,medium,32,low,weather,minor,2,2,0,None,0.25
10691,Bangalore,Karnataka,13.036114,77.589476,2023-10-11,5:00,5,Wednesday,0,rural,4,0,fog,low,24,high,poor road,minor,2,1,0,None,0.65
10696,Bangalore,Karnataka,13.044968,77.784402,2022-05-21,12:00,12,Saturday,1,rural,4,0,clear,high,34,high,drunk driving,major,2,2,0,None,0.3
10711,Bangalore,Karnataka,13.113516,77.482396,2022-01-10,3:00,3,Monday,0,urban,2,1,rain,low,40,low,drunk driving,major,1,0,0,None,0.45
10723,Bangalore,Karnataka,13.133715,77.614249,2024-06-17,12:00,12,Monday,0,rural,1,1,fog,low,37,medium,overspeeding,minor,4,2,0,None,0.45
10740,Bangalore,Karnataka,13.090369,77.791678,2024-09-04,14:00,14,Wednesday,0,urban,3,0,clear,high,17,medium,weather,fatal,3,3,0,None,0.3
10743,Bangalore,Karnataka,12.969332,77.414518,2024-11-25,11:00,11,Monday,0,urban,1,1,rain,low,16,low,weather,minor,2,2,0,None,0.45
10749,Bangalore,Karnataka,13.071597,77.46611,2022-05-24,11:00,11,Tuesday,0,urban,2,0,clear,high,23,low,distraction,major,5,4,0,None,0.1
10759,Bangalore,Karnataka,12.872034,77.678038,2022-10-15,12:00,12,Saturday,1,rural,3,0,fog,low,26,medium,weather,minor,1,0,0,None,0.45
10794,Bangalore,Karnataka,12.872042,77.775247,2022-12-13,19:00,19,Tuesday,0,urban,1,1,fog,low,33,high,distraction,minor,1,1,1,None,0.8
10796,Bangalore,Karnataka,13.149966,77.77601,2024-01-23,8:00,8,Tuesday,0,rural,1,1,clear,high,21,high,poor road,major,4,0,1,None,0.45
10797,Bangalore,Karnataka,13.153134,77.738437,2024-06-13,18:00,18,Thursday,0,urban,6,0,fog,low,17,medium,poor road,minor,3,1,1,None,0.6
10801,Bangalore,Karnataka,12.812493,77.652539,2022-08-06,22:00,22,Saturday,1,urban,4,0,fog,low,25,low,drunk driving,major,1,1,0,None,0.45
10805,Bangalore,Karnataka,12.846541,77.780645,2025-03-16,17:00,17,Sunday,1,highway,5,1,rain,low,27,high,drunk driving,fatal,3,3,1,None,1.0
10811,Bangalore,Karnataka,13.060536,77.400412,2023-02-09,9:00,9,Thursday,0,urban,6,1,clear,high,20,high,weather,minor,3,2,1,None,0.45
10823,Bangalore,Karnataka,12.937771,77.563806,2022-11-11,4:00,4,Friday,0,rural,5,1,fog,low,18,low,drunk driving,fatal,5,5,0,None,0.65
10825,Bangalore,Karnataka,13.170464,77.62585,2025-04-01,23:00,23,Tuesday,0,rural,6,1,clear,high,38,medium,overspeeding,major,4,0,0,None,0.1
10831,Bangalore,Karnataka,12.812504,77.638069,2022-01-23,11:00,11,Sunday,1,rural,3,1,fog,low,37,high,weather,minor,4,3,0,None,0.65
10833,Bangalore,Karnataka,12.98782,77.784841,2023-02-14,8:00,8,Tuesday,0,highway,4,1,rain,low,36,high,weather,minor,4,4,1,None,0.8
10850,Bangalore,Karnataka,13.136734,77.781388,2024-07-30,9:00,9,Tuesday,0,urban,2,1,fog,low,34,low,distraction,major,2,1,1,None,0.6
10852,Bangalore,Karnataka,13.130849,77.516003,2022-09-24,6:00,6,Saturday,1,rural,5,1,fog,low,28,high,poor road,major,5,3,0,None,0.65
10857,Bangalore,Karnataka,12.962122,77.506358,2023-04-14,2:00,2,Friday,0,rural,5,1,clear,high,23,low,overspeeding,fatal,3,3,0,None,0.3
10861,Bangalore,Karnataka,12.962168,77.77362,2022-05-22,12:00,12,Sunday,1,highway,2,0,fog,low,32,low,drunk driving,minor,1,1,0,None,0.45
10862,Bangalore,Karnataka,13.062457,77.406148,2022-09-19,17:00,17,Monday,0,highway,1,1,rain,medium,19,medium,distraction,major,2,1,1,None,0.4
10895,Bangalore,Karnataka,13.046488,77.592768,2024-10-09,18:00,18,Wednesday,0,highway,5,1,clear,high,25,high,distraction,major,3,2,1,None,0.45
10907,Bangalore,Karnataka,12.842734,77.697265,2024-01-10,7:00,7,Wednesday,0,urban,6,1,clear,high,30,medium,weather,major,2,2,0,None,0.1
10911,Bangalore,Karnataka,12.921622,77.676556,2023-09-13,18:00,18,Wednesday,0,urban,1,0,clear,high,34,medium,drunk driving,fatal,2,2,1,None,0.45
10916,Bangalore,Karnataka,13.153506,77.791443,2023-11-07,12:00,12,Tuesday,0,urban,1,1,clear,high,29,low,weather,minor,5,4,0,None,0.1
10928,Bangalore,Karnataka,13.016978,77.534714,2024-09-30,1:00,1,Monday,0,highway,1,0,rain,low,28,high,distraction,minor,1,0,0,None,0.65
10931,Bangalore,Karnataka,13.189652,77.442958,2023-12-20,12:00,12,Wednesday,0,highway,4,1,clear,high,28,high,distraction,minor,3,0,0,None,0.3
10935,Bangalore,Karnataka,13.102638,77.519915,2022-07-24,3:00,3,Sunday,1,urban,6,1,fog,low,32,low,drunk driving,minor,4,4,0,None,0.45
10941,Bangalore,Karnataka,13.192689,77.589401,2024-01-05,7:00,7,Friday,0,urban,2,1,fog,low,34,high,poor road,major,5,1,0,None,0.65
10964,Bangalore,Karnataka,12.874408,77.640218,2024-07-29,19:00,19,Monday,0,highway,1,0,fog,low,22,high,distraction,minor,4,4,1,None,0.8
10972,Bangalore,Karnataka,12.87799,77.8,2023-11-09,3:00,3,Thursday,0,rural,1,0,fog,low,37,high,weather,minor,1,0,0,None,0.65
10978,Bangalore,Karnataka,13.147517,77.415279,2023-08-10,5:00,5,Thursday,0,urban,5,1,fog,low,20,low,distraction,minor,1,0,0,None,0.45
10983,Bangalore,Karnataka,13.170675,77.704781,2022-02-28,21:00,21,Monday,0,highway,2,0,rain,medium,39,low,poor road,minor,4,0,0,None,0.25
10984,Bangalore,Karnataka,13.027492,77.506537,2022-01-18,12:00,12,Tuesday,0,highway,1,1,clear,high,19,high,drunk driving,major,4,0,0,None,0.3
10994,Bangalore,Karnataka,12.855194,77.73627,2022-10-26,1:00,1,Wednesday,0,urban,3,0,fog,low,30,low,poor road,major,1,0,0,None,0.45
11020,Bangalore,Karnataka,12.801966,77.727736,2023-04-02,1:00,1,Sunday,1,highway,4,1,fog,low,15,low,drunk driving,fatal,1,1,0,None,0.65
11024,Bangalore,Karnataka,12.807775,77.444908,2024-09-19,20:00,20,Thursday,0,rural,2,1,clear,high,38,high,drunk driving,major,3,0,0,None,0.3
11026,Bangalore,Karnataka,12.968856,77.616502,2024-03-17,0:00,0,Sunday,1,urban,5,0,clear,high,20,low,weather,fatal,2,2,0,None,0.3
11028,Bangalore,Karnataka,13.087188,77.510524,2022-06-14,10:00,10,Tuesday,0,urban,2,1,clear,high,23,high,weather,minor,4,4,1,None,0.45
11031,Bangalore,Karnataka,13.144841,77.66891,2022-11-04,16:00,16,Friday,0,highway,6,1,clear,high,21,high,drunk driving,minor,3,0,0,None,0.3
11034,Bangalore,Karnataka,13.114131,77.763828,2024-03-05,15:00,15,Tuesday,0,urban,4,0,fog,low,37,medium,weather,minor,2,2,0,None,0.45
11037,Bangalore,Karnataka,13.170061,77.445621,2025-03-23,13:00,13,Sunday,1,urban,6,1,fog,low,15,medium,distraction,major,3,1,0,None,0.45
11042,Bangalore,Karnataka,13.164358,77.642299,2022-08-02,22:00,22,Tuesday,0,urban,3,1,fog,low,17,low,distraction,minor,1,0,0,None,0.45
11046,Bangalore,Karnataka,12.959178,77.73664,2024-07-03,2:00,2,Wednesday,0,rural,6,0,clear,high,32,low,weather,minor,3,1,0,None,0.1
11063,Bangalore,Karnataka,13.143139,77.449939,2023-11-04,2:00,2,Saturday,1,urban,4,0,clear,high,31,low,overspeeding,minor,5,5,0,None,0.1
11079,Bangalore,Karnataka,13.060743,77.413312,2022-05-06,21:00,21,Friday,0,highway,6,1,fog,low,25,medium,poor road,minor,3,0,0,None,0.45
11081,Bangalore,Karnataka,13.121161,77.576041,2022-05-21,10:00,10,Saturday,1,rural,1,1,rain,low,29,medium,drunk driving,major,1,0,1,None,0.6
